#{"t_start": 1764127424.602049, "env_id": "ALE/Breakout-v5"}
r,l,t
23.0,601,5598.154689
24.0,499,5606.23053
16.0,477,5613.922374
3.0,246,5618.078654
12.0,490,5624.586666
20.0,488,5633.207637
24.0,467,5641.055044
9.0,446,5647.271545
21.0,502,5655.667281
31.0,482,5663.935157
27.0,599,5673.823164
11.0,380,5679.735023
17.0,349,5684.8954
14.0,500,5693.106561
17.0,510,5701.122505
26.0,438,5709.047365
8.0,410,5715.368134
18.0,392,5721.42943
25.0,530,5729.54938
24.0,523,5737.770398
22.0,412,5745.549734
21.0,544,5753.821694
23.0,441,5760.303962
27.0,465,5767.93973
11.0,395,5774.100806
30.0,448,5780.309149
10.0,350,5786.381062
26.0,444,5794.242347
17.0,500,5802.327338
8.0,374,5806.862425
11.0,405,5814.185847
20.0,473,5820.802882
13.0,484,5828.793914
15.0,455,5836.709293
21.0,519,5844.80787
13.0,484,5851.310503
10.0,360,5857.22698
27.0,464,5865.042542
6.0,340,5870.919458
26.0,431,5877.367481
22.0,569,5885.865546
26.0,455,5893.755094
20.0,490,5901.58764
13.0,469,5907.975914
26.0,434,5915.838161
6.0,295,5919.97452
7.0,347,5925.950153
28.0,494,5934.434478
24.0,495,5942.524489
10.0,451,5948.857824
3.0,223,5952.876416
18.0,562,5961.009864
23.0,458,5968.988714
22.0,404,5975.135552
9.0,316,5979.400949
8.0,274,5985.582273
26.0,429,5991.632095
20.0,466,5999.379245
14.0,498,6006.103771
30.0,574,6016.383168
3.0,227,6020.234465
20.0,468,6026.72354
12.0,442,6034.413425
26.0,424,6040.819868
10.0,346,6046.799676
22.0,411,6052.8158
27.0,602,6062.766266
11.0,553,6071.535454
24.0,492,6079.644537
26.0,424,6086.044433
25.0,482,6094.052953
26.0,426,6100.386338
15.0,521,6108.512318
18.0,419,6116.073287
18.0,554,6124.558648
17.0,350,6130.28327
18.0,549,6138.981819
31.0,537,6147.174947
13.0,477,6155.154578
21.0,472,6162.986997
31.0,586,6171.300417
7.0,397,6177.304484
