#{"t_start": 1764172218.6821856, "env_id": "ALE/Breakout-v5"}
r,l,t
26.0,533,10934.781423
22.0,523,10944.752199
15.0,538,10956.354971
29.0,491,10964.56788
31.0,488,10974.424238
14.0,527,10982.961387
27.0,577,10993.276649
26.0,600,11002.331047
8.0,433,11010.521321
14.0,542,11019.476852
20.0,501,11027.617463
20.0,432,11034.345639
20.0,352,11040.521656
8.0,402,11047.224303
27.0,462,11055.575806
23.0,481,11063.750376
19.0,575,11072.94309
20.0,507,11081.61293
25.0,411,11088.155174
19.0,448,11096.506901
24.0,496,11105.235787
15.0,528,11113.789775
26.0,461,11120.568239
7.0,350,11126.679169
25.0,630,11137.345062
8.0,404,11143.900933
19.0,428,11151.846851
22.0,437,11158.435244
21.0,397,11165.133216
12.0,506,11173.62698
12.0,446,11181.892889
29.0,526,11190.420176
27.0,462,11197.564035
23.0,490,11206.116981
26.0,448,11214.425435
24.0,634,11224.844443
13.0,514,11233.856468
25.0,550,11242.957086
23.0,628,11253.572364
21.0,387,11260.116666
25.0,503,11268.540009
33.0,567,11277.422096
20.0,496,11285.93876
16.0,445,11293.25409
6.0,341,11299.378626
10.0,460,11307.668538
6.0,403,11314.148989
25.0,542,11323.161077
14.0,401,11329.743304
23.0,431,11338.05016
21.0,524,11346.883093
30.0,622,11357.434573
17.0,457,11364.479084
29.0,688,11377.060516
21.0,631,11386.090592
25.0,513,11394.879792
9.0,495,11403.830645
20.0,469,11412.616398
12.0,457,11420.867528
21.0,548,11429.685088
29.0,553,11438.895575
10.0,477,11447.271981
11.0,430,11453.747247
4.0,239,11457.899195
23.0,562,11466.725921
32.0,545,11477.020463
28.0,485,11485.2742
12.0,403,11491.920294
23.0,575,11500.942853
21.0,632,11511.530459
32.0,500,11520.293646
19.0,432,11526.86449
25.0,558,11537.7213
14.0,604,11546.783483
19.0,500,11555.28934
17.0,618,11565.974353
26.0,557,11576.571825
32.0,593,11585.425698
6.0,334,11591.512199
25.0,641,11602.255774
15.0,524,11610.491521
19.0,418,11617.257847
23.0,490,11626.085597
14.0,606,11636.219721
25.0,569,11644.872883
28.0,553,11653.672834
13.0,486,11662.059502
16.0,518,11670.63538
27.0,503,11679.623633
8.0,410,11686.145831
30.0,617,11696.600642
32.0,682,11709.031367
30.0,482,11715.940917
32.0,536,11726.334852
18.0,529,11735.003503
23.0,456,11741.73348
21.0,543,11751.841034
28.0,607,11760.709666
15.0,581,11771.336526
23.0,441,11778.027804
21.0,366,11784.17514
18.0,513,11792.716085
26.0,430,11799.420589
8.0,417,11807.320474
20.0,617,11817.703821
17.0,638,11828.356079
14.0,364,11833.711627
31.0,597,11844.385563
14.0,528,11852.828152
25.0,524,11861.560341
32.0,512,11870.071419
26.0,574,11880.411502
9.0,419,11886.99713
16.0,630,11897.918806
13.0,448,11904.233093
27.0,549,11913.757867
29.0,492,11921.655906
28.0,608,11929.993633
8.0,413,11937.266537
27.0,499,11943.676725
17.0,466,11951.309537
9.0,446,11959.078074
12.0,543,11967.348943
13.0,325,11971.776389
18.0,499,11979.48668
9.0,318,11985.003486
12.0,542,11993.458466
13.0,476,12001.299724
30.0,469,12007.538608
11.0,560,12017.255257
19.0,607,12025.847619
29.0,571,12035.40783
30.0,494,12043.017599
10.0,352,12048.646698
19.0,614,12057.100991
7.0,330,12062.567848
24.0,491,12070.20129
12.0,403,12076.122998
4.0,285,12080.179485
30.0,567,12089.43348
6.0,385,12095.361327
21.0,471,12101.825683
9.0,440,12109.325858
26.0,424,12115.770075
22.0,551,12123.761836
15.0,555,12133.49405
31.0,578,12142.04705
28.0,520,12150.283212
29.0,550,12159.596501
9.0,473,12166.21065
24.0,493,12173.844204
20.0,588,12183.805855
23.0,438,12189.999956
8.0,400,12195.95734
9.0,297,12201.519048
26.0,557,12209.416258
24.0,515,12217.289622
2.0,190,12219.581563
18.0,525,12227.401291
7.0,389,12234.755067
8.0,445,12240.933271
9.0,413,12247.116731
7.0,376,12252.917248
20.0,469,12260.738982
25.0,548,12268.848786
9.0,472,12276.334353
14.0,505,12284.138237
7.0,391,12289.873473
27.0,478,12297.866683
19.0,418,12303.789356
16.0,570,12311.919521
7.0,356,12317.59838
24.0,525,12327.016718
31.0,493,12336.302947
20.0,462,12344.995146
9.0,459,12351.812089
23.0,450,12360.314832
10.0,460,12367.500792
25.0,511,12376.628014
20.0,469,12385.387054
