#{"t_start": 1764127424.7455816, "env_id": "ALE/Breakout-v5"}
r,l,t
26.0,430,5704.557034
20.0,483,5711.308293
10.0,346,5717.216045
10.0,376,5723.141025
18.0,529,5731.389879
23.0,590,5741.247786
26.0,434,5747.77473
9.0,411,5754.139773
10.0,350,5760.094091
18.0,574,5769.6143
22.0,412,5775.865593
26.0,440,5782.054195
31.0,487,5790.288916
31.0,561,5798.615649
20.0,474,5806.516534
19.0,564,5816.096711
24.0,465,5822.553232
18.0,510,5830.753994
21.0,398,5836.934469
30.0,449,5844.714737
31.0,609,5854.624315
10.0,356,5859.163347
10.0,357,5865.022254
14.0,376,5871.058159
17.0,537,5879.524361
21.0,479,5887.485124
13.0,487,5895.485425
22.0,412,5901.585609
14.0,497,5909.508273
17.0,472,5917.61229
22.0,454,5923.784482
13.0,472,5932.203005
9.0,308,5936.680275
21.0,504,5944.796795
28.0,638,5954.853332
32.0,618,5964.725777
15.0,428,5971.182121
17.0,607,5981.134639
26.0,441,5987.942792
19.0,431,5995.332187
7.0,347,6001.289094
28.0,775,6014.084183
29.0,553,6022.247882
26.0,547,6030.489258
20.0,503,6038.713176
20.0,497,6046.781168
7.0,351,6052.508512
19.0,433,6058.693471
26.0,609,6068.994341
23.0,464,6077.181424
36.0,675,6087.639146
26.0,440,6094.154276
26.0,546,6103.723604
20.0,492,6110.349027
21.0,517,6118.354419
16.0,438,6126.197828
14.0,494,6134.573555
14.0,486,6141.276901
13.0,465,6149.036336
27.0,461,6156.834236
9.0,323,6161.21919
14.0,514,6169.295263
29.0,477,6176.969342
